Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Sep-08,Epizooty,8,0,0,0,0,0,0,1669,0,0
Sep-08,FOWL SMALLPOX,1,1,0,0,0,0,0,1000,0,0
Oct-08,Epizooty,8,0,0,0,0,0,0,30819,0,0
Dec-08,Epizooty,1,0,0,0,0,0,0,102,0,0
2009/00,Epizooty,1,0,0,0,0,0,0,3000,0,0
Jan-09,Epizooty,2,0,0,0,0,0,0,44,0,0
Feb-09,Epizooty,11,0,0,0,0,0,0,2098,0,0
Mar-09,Epizooty,1,0,0,0,0,0,0,170,0,0
Apr-09,Epizooty,3,0,0,0,0,0,0,2313,0,0
May-09,FLOOD,3,0,0,0,995,0,6127,0,0,0
Jun-09,Epizooty,2,0,0,0,0,0,0,2,0,0
Jun-09,FLOOD,6,8,3,0,140,36,935,0,0,0
Jul-09,Epizooty,1,0,0,0,0,0,0,43,0,0
Jul-09,FLOOD,3,0,2,0,10,3,326,0,0,0
Aug-09,FLOOD,17,4,10,0,853,17,3959,0,0,0
Sep-09,FLOOD,54,17,12,2,1146,38,14301,0,0,0
Oct-09,FLOOD,4,0,0,0,131,94,972,0,0,0
2010/00,DROUGHT,19,0,0,0,0,0,0,364376,0,0
Jan-10,DROUGHT,10,0,0,0,0,0,0,162148,0,0
Feb-10,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Mar-10,DROUGHT,1,0,0,0,0,0,0,6025,0,0
Mar-10,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
Apr-10,FLOOD,2,1,4,0,12,0,4,0,0,0
Apr-10,FOREST FIRE,6,0,0,0,0,0,0,0,0,0
May-10,FLOOD,8,0,0,0,61,0,285,0,0,0
Jun-10,Epizooty,1,0,0,0,0,0,0,131,0,0
Jun-10,FLOOD,22,2,18,0,272,27,1625,0,0,0
Jun-10,THUNDERSTORM,1,1,0,0,0,0,0,0,0,0
Jul-10,Epizooty,1,0,0,0,0,0,0,400,0,0
