Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
Sep-97,PLAGUE,32,0,0,0,0,0,0,0,0,0
Oct-97,FLOOD,5,57,15,0,20,0,0,3435,4460,0
Nov-97,FLOOD,2,297,3,0,0,0,0,0,69000,0
Nov-97,Land slide,1,16,10,0,7,0,0,0,0,0
Nov-97,PLAGUE,1,0,0,0,0,0,0,0,0,0
Dec-97,PLAGUE,1,0,0,0,0,0,0,0,0,0
1998/00,PLAGUE,1,0,0,0,0,0,0,0,0,0
Jan-98,FLOOD,1,15,0,0,0,0,0,9000,0,0
Jan-98,PLAGUE,3,0,0,0,0,0,0,0,0,0
Feb-98,FLOOD,1,0,0,0,90,0,0,496,0,0
Mar-98,PLAGUE,1,0,0,0,0,0,0,0,0,0
Jun-98,FLOOD,6,0,0,0,74,0,0,550,0,0
Jun-98,Land slide,1,0,0,0,0,0,0,0,0,0
Jun-98,PLAGUE,1,0,0,0,0,0,0,0,0,0
Jul-98,FIRE,1,0,0,0,0,0,0,0,0,0
Aug-98,FLOOD,1,40,21,0,0,0,0,1300,0,0
Aug-98,PLAGUE,1,0,0,0,0,0,0,0,0,0
Sep-98,CONFLICT,10,3,0,0,0,0,0,0,315936,0
Sep-98,DROUGHT,170,0,0,0,0,0,0,5368643,327,0
Sep-98,FIRE,5,63,23,0,32,0,0,239,224,0
Sep-98,FLOOD,6,7,0,0,61,0,0,52075,0,0
Sep-98,FOREST FIRE,1,0,0,0,0,0,0,743410,0,0
Sep-98,HAILSTORM,3,5,0,0,0,0,0,162,0,0
Sep-98,Land slide,1,0,0,0,5,0,0,0,0,0
Sep-98,PLAGUE,7,0,0,0,0,0,0,0,0,0
Oct-98,FLOOD,2,0,0,0,0,0,0,8539,48000,0
1999/00,PLAGUE,9,0,0,0,0,0,0,23,0,0
Jan-99,PLAGUE,1,0,0,0,0,0,0,0,0,0
Feb-99,FLOOD,4,0,0,0,29,0,0,20632,0,0
Feb-99,HAILSTORM,2,0,0,0,23,0,0,5108,0,0
Feb-99,PLAGUE,2,0,0,0,0,0,0,0,0,0
Apr-99,PLAGUE,25,0,0,0,0,0,0,0,0,0
May-99,PLAGUE,39,0,0,0,0,0,0,0,0,0
Jun-99,PLAGUE,2,0,0,0,0,0,0,0,0,0
Aug-99,HAILSTORM,2,0,0,0,0,0,0,0,0,0
Aug-99,PLAGUE,3,0,0,0,0,0,0,0,0,0
Sep-99,CONFLICT,2,0,0,0,0,0,0,6000,0,0
Sep-99,DROUGHT,262,0,0,0,0,0,0,5154333,0,0
Sep-99,FIRE,18,0,4,0,89,0,0,0,0,0
Sep-99,FLOOD,7,1,0,0,0,0,0,5154,14690,0
Sep-99,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Sep-99,Land slide,2,0,0,0,0,0,0,0,1280,0
Sep-99,PLAGUE,29,0,0,0,0,0,0,114966,0,0
Oct-99,FLOOD,5,0,0,0,0,0,0,22000,0,0
Oct-99,FROST,1,0,0,0,0,0,0,0,0,0
Oct-99,HAILSTORM,1,0,0,0,0,0,0,0,0,0
Nov-99,PLAGUE,1,0,0,0,0,0,0,0,0,0
Dec-99,FIRE,2,1,3,0,17,0,0,0,0,0
Dec-99,PLAGUE,1,0,0,0,0,0,0,0,0,0
2000/00,PLAGUE,3,0,0,0,0,0,0,0,0,0
Jan-00,FIRE,2,6,8,0,0,0,0,0,0,0
Feb-00,FOREST FIRE,6,0,0,0,10,0,0,1500,1500,0
Feb-00,Land slide,1,0,0,0,50,0,0,0,0,0
Mar-00,PLAGUE,2,0,0,0,0,0,0,0,0,0
Apr-00,FIRE,1,0,0,0,0,0,0,0,0,0
May-00,FIRE,1,0,0,0,441,0,0,0,176,0
May-00,FLOOD,2,0,0,0,0,0,0,0,0,0
May-00,FOREST FIRE,2,0,0,0,0,0,0,0,0,0
May-00,PLAGUE,2,0,0,0,0,0,0,0,0,0
Jun-00,FIRE,2,0,0,0,0,0,0,0,0,0
Jun-00,FLOOD,1,2,0,0,0,0,0,0,0,0
Jun-00,PLAGUE,6,0,0,0,0,0,0,0,0,0
Jul-00,FIRE,1,0,0,0,0,0,0,0,0,0
Jul-00,FLOOD,1,1,0,0,0,0,0,1,0,0
Jul-00,PLAGUE,3,124,0,0,0,0,0,0,0,0
Aug-00,PLAGUE,3,0,0,0,0,0,0,0,0,0
Sep-00,CONFLICT,12,0,0,0,0,0,0,0,63912,0
Sep-00,DROUGHT,325,0,0,0,0,0,0,7197016,0,0
Sep-00,FIRE,31,2,38,0,522,0,0,0,0,0
Sep-00,FLOOD,12,7,0,0,200,0,0,23805,64486,0
Sep-00,FOREST FIRE,1,0,0,0,685,0,0,5000,0,0
Sep-00,HAILSTORM,8,5,0,0,39,0,0,34643,860,0
Sep-00,Land slide,1,5,0,0,29,0,0,2,0,0
Sep-00,PLAGUE,55,0,0,0,0,0,0,0,0,0
Oct-00,FIRE,1,0,0,0,0,0,0,0,0,0
Oct-00,PLAGUE,3,0,0,0,0,0,0,0,0,0
Nov-00,DROUGHT,1,0,0,0,0,0,0,0,0,0
Nov-00,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Nov-00,PLAGUE,3,0,0,0,0,0,0,0,0,0
2001/00,PLAGUE,3,0,0,0,0,0,0,0,0,0
Feb-01,FIRE,1,0,0,0,0,0,0,0,0,0
Feb-01,PLAGUE,1,0,0,0,0,0,0,0,0,0
Mar-01,CONFLICT,1,1,2,0,0,0,0,0,0,0
Mar-01,FIRE,1,0,0,0,0,0,0,25,0,0
Mar-01,FLOOD,1,3,0,0,0,0,0,0,0,0
Mar-01,HAILSTORM,1,0,0,0,0,0,0,0,0,0
Mar-01,Land slide,1,3,0,0,0,0,0,0,0,0
Apr-01,FIRE,2,0,0,0,17,0,0,0,0,0
Apr-01,HAILSTORM,2,1,0,0,64,0,0,0,0,0
Apr-01,PLAGUE,9,0,0,0,0,0,0,0,0,0
Apr-01,WINDSTORM,1,0,0,0,0,0,0,0,0,0
May-01,CONFLICT,1,1,0,0,0,0,0,0,0,0
May-01,HAILSTORM,1,0,0,0,235,0,0,0,0,0
May-01,PLAGUE,6,0,0,0,0,0,0,0,0,0
Jun-01,FLOOD,2,0,0,0,0,0,0,45,0,0
Jun-01,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jun-01,PLAGUE,15,0,0,0,0,0,0,0,0,0
Jul-01,FLOOD,10,0,0,0,0,0,0,2260,0,0
Jul-01,HAILSTORM,1,0,0,0,0,0,0,0,0,0
Jul-01,Land slide,1,0,0,0,0,0,0,0,0,0
Jul-01,PLAGUE,18,0,0,0,0,0,0,0,0,0
Aug-01,CONFLICT,1,0,2,0,0,0,0,0,0,0
Aug-01,FLOOD,3,0,0,0,0,0,0,1027,562,0
Aug-01,HAILSTORM,2,0,0,0,0,0,0,0,0,0
Aug-01,Land slide,5,3,0,0,7,0,0,15,0,0
Aug-01,PLAGUE,3,0,0,0,0,0,0,0,0,0
Sep-01,CONFLICT,7,24,8,0,0,0,0,54031,0,0
Sep-01,DROUGHT,259,5,0,0,0,0,0,5415873,0,0
Sep-01,FIRE,37,8,50,0,305,0,0,631,100,0
Sep-01,FLOOD,12,37,0,0,0,0,0,5,21733,0
Sep-01,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Sep-01,HAILSTORM,2,2,0,0,0,0,0,7,0,0
Sep-01,Land slide,5,6,0,0,0,0,0,4145,0,0
Sep-01,PLAGUE,90,0,0,0,0,0,0,0,0,0
Oct-01,FIRE,1,0,0,0,0,0,0,0,0,0
Oct-01,FLOOD,3,2,2,0,0,0,0,0,2500,0
Oct-01,PLAGUE,2,0,0,0,0,0,0,0,0,0
Nov-01,FIRE,1,0,1,0,6,0,0,0,0,0
Nov-01,FLOOD,1,0,0,0,0,0,0,0,0,0
Nov-01,PLAGUE,12,0,0,0,0,0,0,0,0,0
Dec-01,FLOOD,3,0,0,0,0,0,0,40,0,0
Dec-01,Land slide,1,0,0,0,2,0,0,137,0,0
Dec-01,PLAGUE,22,0,0,0,0,0,0,0,0,0
Jan-02,CONFLICT,1,12,0,0,0,0,0,0,0,0
Jan-02,PLAGUE,2,0,0,0,0,0,0,0,0,0
Mar-02,CONFLICT,3,6,5,0,1245,0,0,7000,8446,0
Mar-02,FIRE,2,0,0,0,18,0,0,0,0,0
Mar-02,FLOOD,1,0,0,0,0,0,0,0,0,0
Mar-02,HAILSTORM,6,0,0,0,0,0,0,0,0,0
Mar-02,Land slide,1,0,0,0,21,0,0,0,166,0
Mar-02,PLAGUE,3,0,0,0,0,0,0,0,0,0
Mar-02,WINDSTORM,1,1,0,0,7,0,0,0,0,0
Apr-02,FIRE,3,0,0,0,93,0,0,0,0,0
Apr-02,FLOOD,7,8,2,0,172,0,0,4625,1000,0
Apr-02,HAILSTORM,1,1,0,0,0,0,0,0,0,0
Apr-02,PLAGUE,1,0,0,0,0,0,0,0,0,0
May-02,CONFLICT,1,15,25,0,0,0,0,0,0,0
May-02,FLOOD,3,6,1,0,0,0,0,0,2500,0
May-02,PLAGUE,1,0,0,0,0,0,0,0,0,0
Jul-02,CONFLICT,1,31,0,0,0,0,0,0,1000,0
Jul-02,FIRE,1,0,0,0,0,0,0,0,0,0
Jul-02,PLAGUE,23,0,0,0,0,0,0,0,0,0
Aug-02,FLOOD,1,3,0,0,0,0,0,0,0,0
Aug-02,PLAGUE,1,0,0,0,0,0,0,0,0,0
Sep-02,CONFLICT,2,0,0,0,0,0,0,0,75000,0
Sep-02,DROUGHT,317,0,0,0,0,0,0,8723849,0,0
Sep-02,FIRE,18,12,130,0,0,0,0,0,0,0
