Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2003/00,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
Jan-03,FLASH FLOOD,1,4,19,0,0,0,0,0,0,0
Jan-03,FLOOD,3,0,0,0,0,0,0,0,0,0
Feb-03,SNOWSTORM,11,7,983,0,0,18,0,0,0,25
Mar-03,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Mar-03,RAINS,1,0,20,0,0,1,0,0,0,15
2004/00,FROST,1,0,0,0,0,0,0,0,0,0
Feb-04,EARTHQUAKE,1,0,1,0,0,0,0,0,0,0
Feb-04,FROST,3,0,0,0,0,0,0,0,0,0
Mar-04,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-05,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-05,FLOOD,2,0,0,0,0,0,0,0,0,80
Jan-05,SNOWSTORM,3,0,0,0,0,0,0,0,0,16
Apr-05,FLOOD,1,0,0,0,0,0,0,0,0,4
Apr-05,RAINS,1,0,0,0,0,0,0,0,0,1
Oct-05,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
Dec-05,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Feb-06,FLASH FLOOD,3,0,0,0,3,0,0,0,0,13
Feb-06,FLOOD,3,0,0,0,0,0,0,0,0,0
Feb-06,RAINS,5,0,20,0,2,56,0,0,0,103
Aug-06,EPIDEMIC,3,0,0,0,0,0,0,0,0,0
Sep-06,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
Dec-06,FLOOD,1,0,0,0,0,0,0,0,0,100
Dec-06,RAINS,1,0,4,0,0,0,0,0,0,0
Dec-06,SNOWSTORM,3,0,0,0,0,0,0,0,0,76
Feb-07,FLASH FLOOD,1,0,0,0,0,25,0,0,0,0
Feb-07,FLOOD,1,1,184,0,0,0,0,0,0,0
Apr-07,FLOOD,1,0,0,0,0,0,0,0,0,0
Apr-07,LANDSLIDE,1,2,3,0,0,0,0,0,0,0
May-07,FLOOD,1,2,0,1,0,0,0,0,0,0
May-07,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
Jul-07,HEAT WAVE,1,0,0,0,0,0,0,5,0,0
Nov-07,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
2008/00,EPIDEMIC,1,13,0,0,0,0,0,0,0,0
2008/00,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
Jan-08,SNOWSTORM,1,0,0,0,1,0,0,15,0,70
Feb-08,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Feb-08,SNOWSTORM,17,0,65,0,0,4,0,0,0,64
Mar-08,FROST,3,0,0,0,0,0,0,0,0,0
Mar-09,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
May-09,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Jun-09,FIRE,1,0,0,0,0,0,0,0,0,0
Jul-09,FIRE,1,0,0,0,0,0,0,0,0,0
Jul-09,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
Nov-09,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Nov-09,FLOOD,6,0,0,0,0,0,0,0,0,0
Nov-09,LANDSLIDE,1,0,0,0,0,3,0,0,0,0
Nov-09,RAINS,1,0,0,0,0,0,0,0,0,0
Nov-09,SNOWSTORM,7,0,49,0,0,10,0,268,0,1211
2010/00,PLAGUE,9,0,0,0,0,0,0,3159,0,0
2010/00,STRUCTURAL COLLAPSE,1,0,0,0,1,0,0,0,0,0
Jan-10,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
Jan-10,FROST,10,0,0,0,0,0,0,0,0,0
Jan-10,RAINS,1,0,0,0,0,4,0,20,0,0
Jan-10,STRUCTURAL COLLAPSE,3,0,0,0,0,1,0,0,0,0
Feb-10,FLOOD,4,0,0,1,0,2,0,0,0,8
Feb-10,FROST,11,0,0,0,0,0,0,0,0,0
Feb-10,LANDSLIDE,2,0,0,0,0,3,0,0,0,0
Feb-10,RAINS,3,0,0,8,0,0,0,4,0,4
Feb-10,SNOWSTORM,6,0,0,25,0,0,0,0,0,0
Mar-10,FLOOD,1,0,0,0,0,0,0,0,0,26
Mar-10,FROST,1,0,0,0,0,0,0,0,0,0
Mar-10,STRUCTURAL COLLAPSE,1,5,6,0,0,1,1,0,0,0
Apr-10,FROST,3,0,0,0,0,0,0,0,0,0
May-10,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
May-10,LANDSLIDE,1,0,0,0,0,3,0,0,0,16
Jun-10,FIRE,2,0,0,0,0,0,0,0,0,0
Jun-10,FOREST FIRE,3,0,4,0,0,0,0,0,0,4
Oct-10,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
Oct-10,FLASH FLOOD,1,0,0,0,0,0,0,0,0,0
