Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2020/11/1,WINDSTORM,2,2,0,0,16,0,0,0,0,0
2020/12/1,BUSH FIRE,15,0,0,0,0,0,0,0,0,0
2020/12/1,DOMESTIC FIRE,21,0,3,0,2,24,0,0,0,0
2020/12/1,FLOOD,1,0,0,0,0,533,0,0,0,0
2020/12/1,LANDSLIDE,1,0,2,0,0,0,0,0,0,0
2020/12/1,RAINSTORM,4,0,0,0,8,52,0,0,0,0
2020/12/1,WINDSTORM,4,0,0,0,1,4,0,0,0,0
2020/12/1,DOMESTIC FIRE,1,0,0,0,0,1,0,0,0,0
2020/12/1,RAINSTORM,1,0,0,0,0,1,0,0,0,0
2020/12/1,DOMESTIC FIRE,1,0,0,0,0,4,0,0,0,0
2021/1/1,BUILDING COLLAPSE,1,0,0,0,0,0,0,0,0,0
2021/1/1,BUSH FIRE,4,0,0,0,0,0,0,0,0,0
2021/1/1,COMMERCIAL FIRE,10,0,0,0,3,22,0,0,0,0
2021/1/1,DOMESTIC FIRE,43,0,4,0,20,31,0,0,0,0
2021/1/1,FLOOD,2,0,0,0,0,11,0,0,0,0
2021/1/1,RAINSTORM,17,0,0,0,0,1720,0,0,0,0
2021/1/1,WINDSTORM,19,0,0,0,1,85,0,0,0,0
2021/2/1,BUILDING COLLAPSE,1,2,0,0,1,0,0,0,0,0
2021/2/1,BUSH FIRE,8,0,0,0,0,2,0,0,0,0
2021/2/1,COMMERCIAL FIRE,8,0,1,0,2,25,0,0,0,0
2021/2/1,DOMESTIC FIRE,53,2,13,0,16,44,0,0,0,0
2021/2/1,FLOOD,6,0,0,0,0,66,0,0,0,0
2021/2/1,OTHER,2,4,17,0,0,0,0,0,0,0
2021/2/1,RAINSTORM,20,0,1,0,0,147,0,0,0,0
2021/2/1,WINDSTORM,24,1,5,0,0,147,0,0,0,0
2021/3/1,BUILDING COLLAPSE,1,0,0,0,0,0,0,0,0,0
2021/3/1,BUSH FIRE,6,0,1,0,0,1,0,0,0,0
2021/3/1,COMMERCIAL FIRE,1,0,0,0,0,2,0,0,0,0
2021/3/1,DOMESTIC FIRE,26,0,0,0,12,19,0,0,0,0
2021/3/1,FLOOD,11,0,0,0,1,172,0,0,0,0
2021/3/1,OTHER,2,2,0,0,26,0,0,0,0,0
2021/3/1,RAINSTORM,34,0,2,0,0,318,0,0,0,0
2021/3/1,ROAD TRAFFIC ACCIDENT,2,0,0,0,0,1,0,0,0,0
2021/3/1,THUNDERSTORM,1,1,5,0,0,1,0,0,0,0
2021/3/1,WINDSTORM,58,0,10,0,0,278,0,0,0,0
2021/4/1,BUSH FIRE,3,0,0,0,0,5,0,0,0,0
2021/4/1,COMMERCIAL FIRE,12,0,10,0,7,35,0,0,0,0
2021/4/1,DOMESTIC FIRE,50,2,0,0,11,48,0,0,0,0
2021/4/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2021/4/1,FLOOD,5,1,0,0,0,5,0,0,0,0
2021/4/1,OTHER,1,0,3,0,0,3,0,0,0,0
2021/4/1,RAINSTORM,47,1,31,0,2,600,0,0,0,0
2021/4/1,ROAD TRAFFIC ACCIDENT,1,0,1,0,0,0,0,0,0,0
2021/4/1,WINDSTORM,22,0,0,0,0,338,0,0,0,0
2021/5/1,BUSH FIRE,5,1,0,0,0,13,0,0,0,0
2021/5/1,COMMERCIAL FIRE,7,0,0,0,0,37,0,0,0,0
2021/5/1,DOMESTIC FIRE,39,0,1,0,5,34,0,0,0,0
2021/5/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2021/5/1,FLOOD,3,0,0,0,0,5,0,0,0,0
2021/5/1,RAINSTORM,24,7,6,0,0,397,0,0,0,0
2021/5/1,ROAD TRAFFIC ACCIDENT,2,0,13,0,0,0,0,0,0,0
2021/5/1,THUNDERSTORM,1,0,0,0,0,1,0,0,0,0
2021/5/1,TIDAL WAVES,1,0,0,0,0,86,0,0,0,0
2021/5/1,WINDSTORM,18,0,4,0,0,286,0,0,0,0
2021/6/1,COMMERCIAL FIRE,1,0,0,0,0,2,0,0,0,0
2021/6/1,DOMESTIC FIRE,25,3,0,0,1,37,0,0,0,0
2021/6/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2021/6/1,FLOOD,38,8,3,0,0,1510,0,0,0,0
2021/6/1,INSTITUTIONAL FIRE,1,0,0,0,0,0,0,0,0,0
2021/6/1,RAINSTORM,17,1,0,0,2,294,0,0,0,0
2021/6/1,ROAD TRAFFIC ACCIDENT,1,0,12,0,0,0,0,0,0,0
2021/6/1,WINDSTORM,13,0,22,0,0,111,0,0,0,0
2021/7/1,COMMERCIAL FIRE,4,0,0,0,1,0,0,0,0,0
2021/7/1,DISEASE EPIDEMICS,2,0,0,0,0,0,0,0,0,0
2021/7/1,DOMESTIC FIRE,16,2,0,0,3,11,0,0,0,0
2021/7/1,FLOOD,13,2,0,0,6,289,0,0,0,0
2021/7/1,RAINSTORM,9,0,0,0,1,28,0,0,0,0
2021/7/1,WINDSTORM,1,0,0,0,0,1,0,0,0,0
2021/8/1,COMMERCIAL FIRE,2,0,0,0,0,0,0,0,0,0
2021/8/1,DISEASE EPIDEMICS,1,0,0,0,0,0,0,0,0,0
2021/8/1,DOMESTIC FIRE,11,0,1,0,0,26,0,0,0,0
2021/8/1,FLOOD,14,0,0,0,0,685,0,0,0,0
2021/8/1,LANDSLIDE,1,2,0,0,0,0,0,0,0,0
2021/8/1,OTHER,1,2,0,0,0,0,0,0,0,0
2021/8/1,RAINSTORM,8,0,0,0,0,24,0,0,0,0
2021/8/1,WINDSTORM,3,0,0,0,0,11,0,0,0,0
2021/9/1,COMMERCIAL FIRE,4,1,1,0,1,0,0,0,0,0
2021/9/1,DISEASE EPIDEMICS,1,0,0,0,0,0,0,0,0,0
2021/9/1,DOMESTIC FIRE,20,0,2,0,1,25,0,0,0,0
2021/9/1,FLOOD,24,8,0,0,17,70,0,0,0,0
2021/9/1,RAINSTORM,21,1,0,1,0,63,0,0,0,0
2021/9/1,TIDAL WAVES,1,0,0,0,1,0,0,0,0,0
2021/9/1,WINDSTORM,10,0,2,0,2,14,0,0,0,0
2021/10/1,BUSH FIRE,2,0,0,0,0,0,5721,5721,5721,5721
2021/10/1,COMMERCIAL FIRE,3,3,4,0,7,1,0,0,0,0
2021/10/1,DOMESTIC FIRE,15,1,0,0,0,26,0,0,0,0
2021/10/1,FLOOD,15,1,0,0,0,255,0,0,0,0
2021/10/1,RAINSTORM,20,1,2,0,0,92,0,0,0,0
2021/10/1,ROAD TRAFFIC ACCIDENT,3,2,10,0,0,2,0,0,0,0
2021/10/1,WINDSTORM,12,0,0,0,0,64,0,0,0,0
2021/11/1,BUSH FIRE,3,0,0,0,0,1,0,0,0,0
2021/11/1,DOMESTIC FIRE,25,2,3,0,2,38,0,0,0,0
2021/11/1,FLOOD,1,0,0,0,0,1,0,0,0,0
