Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
1999/4/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
1999/4/1,THUNDER STORM,2,6,9,0,0,0,0,0,0,0
1999/5/1,ACCIDENT,6,35,53,0,0,0,0,0,0,0
1999/5/1,EARTHQUAKE,25,29,100,0,0,1671,0,4100,0,1000
1999/5/1,EXPLOSION,1,2,2,0,0,0,0,0,0,0
1999/5/1,FIRE,5,28,0,0,0,0,0,0,0,0
1999/5/1,FLOOD,5,0,0,0,0,0,0,0,0,0
1999/5/1,HAILSTORM,3,0,0,0,0,0,0,0,0,0
1999/5/1,LEAK,2,2,7,0,0,0,0,0,0,0
1999/5/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
1999/5/1,STORM,3,0,22,0,0,0,0,0,0,0
1999/5/1,THUNDER STORM,2,3,0,0,0,0,0,0,0,0
1999/6/1,ACCIDENT,12,64,36,0,0,0,0,0,0,0
1999/6/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
1999/6/1,FIRE,8,4,0,0,0,0,0,0,0,0
1999/6/1,FLOOD,25,12,0,0,0,184,0,0,0,0
1999/6/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
1999/6/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1999/7/1,ACCIDENT,9,28,15,0,1,0,0,0,0,0
1999/7/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
1999/7/1,EARTHQUAKE,15,0,0,0,0,0,0,0,0,0
1999/7/1,FIRE,3,0,0,0,0,0,0,0,0,0
1999/7/1,FLOOD,86,124,16,25,72,4618,0,20,2,0
1999/7/1,OTHER,1,4,0,0,0,0,0,0,0,0
1999/8/1,ACCIDENT,14,82,81,0,0,0,0,0,0,0
1999/8/1,EARTHQUAKE,20,1,0,0,0,0,0,0,0,0
1999/8/1,FIRE,10,2,0,0,0,0,0,0,0,0
1999/8/1,FLOOD,85,251,523,28,318,8672,0,25243,0,0
1999/8/1,OTHER,2,9,0,0,0,0,0,0,0,0
1999/8/1,STORM,3,0,0,0,0,0,0,0,0,0
1999/8/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
1999/9/1,ACCIDENT,6,28,18,0,0,0,0,0,0,0
1999/9/1,EARTHQUAKE,9,0,14,0,0,530,0,0,0,0
1999/9/1,FIRE,2,0,0,0,0,0,0,0,0,0
1999/9/1,FLOOD,3,0,0,0,0,0,0,0,0,0
1999/9/1,THUNDER STORM,1,1,2,0,0,0,0,0,0,0
1999/10/1,ACCIDENT,2,3,16,0,0,0,0,0,0,0
1999/10/1,EARTHQUAKE,12,0,30,0,0,0,0,0,0,0
1999/10/1,EXPLOSION,2,4,5,0,0,0,0,0,0,0
1999/10/1,FIRE,1,3,0,0,0,0,0,0,0,0
1999/10/1,FLOOD,7,0,2,0,0,330,0,0,0,0
1999/10/1,STORM,1,0,0,0,0,0,0,0,0,0
1999/11/1,ACCIDENT,12,61,55,0,0,0,0,0,0,0
1999/11/1,EARTHQUAKE,20,2,0,0,120,2400,0,500,0,0
1999/11/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
1999/11/1,FIRE,2,0,0,0,0,0,0,0,0,0
1999/11/1,FLOOD,5,0,0,0,0,21,0,0,0,0
1999/11/1,OTHER,2,2,0,0,0,0,0,0,0,0
1999/12/1,ACCIDENT,1,2,5,0,0,0,0,0,0,0
1999/12/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
1999/12/1,FIRE,4,0,0,0,0,0,0,0,0,0
1999/12/1,FLOOD,4,2,0,0,0,0,0,0,0,0
1999/12/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
1999/12/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2000/1/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
2000/1/1,EXPLOSION,1,4,2,0,0,0,0,0,0,0
2000/1/1,FIRE,3,0,0,0,0,0,0,0,0,0
2000/1/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2000/1/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2000/1/1,OTHER,1,2,0,0,0,0,0,0,0,0
2000/1/1,SNOWSTORM,4,0,0,0,0,0,0,0,0,0
2000/1/1,STORM,8,3,0,0,0,0,0,5500,0,0
2000/1/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
2000/2/1,EARTHQUAKE,17,2,30,0,0,100,0,4515,0,500
2000/2/1,OTHER,1,0,0,0,0,0,0,0,0,0
2000/2/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2000/3/1,ACCIDENT,1,7,5,0,0,0,0,0,0,0
2000/3/1,EARTHQUAKE,18,0,0,0,0,0,0,0,0,0
2000/3/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2000/3/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2000/3/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2000/3/1,STORM,3,4,0,0,0,0,0,0,0,0
2000/4/1,ACCIDENT,8,44,65,0,0,0,0,0,0,0
2000/4/1,DROUGHT,6,0,0,0,0,0,0,0,0,0
2000/4/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
2000/4/1,EXPLOSION,2,1,8,0,0,0,0,0,0,0
2000/4/1,FIRE,3,0,0,0,0,0,0,0,0,0
2000/4/1,FLOOD,5,21,106,8,0,207,0,0,0,0
2000/4/1,OTHER,1,0,2,0,0,0,0,0,0,0
2000/4/1,STORM,5,1,0,0,0,0,0,0,0,0
2000/5/1,ACCIDENT,5,22,33,0,0,0,0,0,0,0
2000/5/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2000/5/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
2000/5/1,EXPLOSION,1,2,16,0,0,0,0,0,0,0
2000/5/1,FIRE,2,0,0,0,0,0,0,0,0,0
2000/5/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2000/5/1,STORM,1,0,0,0,0,0,0,0,0,0
2000/5/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
2000/6/1,ACCIDENT,11,67,58,0,0,0,0,0,0,0
2000/6/1,AVALANCHE,1,1,15,0,0,0,0,0,0,0
2000/6/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
2000/6/1,FIRE,5,11,2,0,0,0,0,0,0,0
2000/6/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2000/6/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2000/6/1,LEAK,1,5,0,0,0,0,0,0,0,0
2000/6/1,OTHER,2,58,0,0,0,0,0,0,0,0
2000/6/1,STORM,2,0,0,0,0,0,0,0,0,0
2000/7/1,ACCIDENT,6,47,17,0,0,0,0,0,0,0
2000/7/1,EARTHQUAKE,16,0,0,0,0,0,0,0,0,0
2000/7/1,EXPLOSION,2,1,4,0,0,0,0,0,0,0
2000/7/1,FIRE,4,5,12,0,0,0,0,0,0,0
2000/7/1,FLOOD,9,0,0,0,0,8,0,0,0,0
2000/7/1,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
2000/7/1,OTHER,2,21,0,0,0,0,0,0,0,0
2000/7/1,STORM,1,1,0,0,0,0,0,0,0,0
2000/8/1,ACCIDENT,3,9,10,0,0,0,0,0,0,0
2000/8/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2000/8/1,EARTHQUAKE,11,0,0,0,0,0,0,0,0,0
2000/8/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2000/8/1,FIRE,1,3,0,0,0,0,0,0,0,0
2000/8/1,FLOOD,34,27,13,0,37,1633,0,0,0,0
2000/8/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2000/8/1,LEAK,1,6,0,0,0,0,0,0,0,0
2000/8/1,OTHER,2,6,0,0,0,0,0,0,0,0
2000/9/1,ACCIDENT,13,58,68,0,0,0,0,0,0,0
2000/9/1,EARTHQUAKE,13,0,0,0,0,0,0,0,0,0
2000/9/1,FIRE,3,2,9,0,0,0,0,0,0,0
2000/9/1,FLOOD,45,17,24,0,0,1023,0,0,5,0
2000/9/1,LEAK,1,3,0,0,0,0,0,0,0,0
2000/9/1,OTHER,1,2,0,0,0,0,0,0,0,0
2000/9/1,STORM,1,0,0,0,0,0,0,0,0,0
2000/10/1,ACCIDENT,6,20,61,0,0,0,0,0,0,0
2000/10/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2000/10/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
2000/10/1,EXPLOSION,2,0,5,0,0,0,0,0,0,0
2000/10/1,FIRE,2,4,8,0,0,0,0,0,0,0
2000/10/1,FLOOD,13,4,0,0,0,70,0,0,0,0
2000/10/1,LEAK,1,3,0,0,0,0,0,0,0,0
2000/10/1,OTHER,1,0,0,0,1,0,0,0,0,0
2000/10/1,STORM,1,0,0,0,0,0,0,0,0,0
2000/11/1,ACCIDENT,9,57,106,0,0,0,0,0,0,0
2000/11/1,EARTHQUAKE,11,0,0,0,0,0,0,0,0,0
2000/11/1,EXPLOSION,1,2,4,0,0,0,0,0,0,0
2000/11/1,FLOOD,5,0,10,0,0,16,0,0,0,0
2000/11/1,STORM,4,1,0,0,0,0,0,0,0,0
2000/12/1,ACCIDENT,11,42,75,2,0,0,0,0,0,0
2000/12/1,EARTHQUAKE,7,0,0,0,0,0,0,0,0,0
2000/12/1,EXPLOSION,3,5,25,0,0,0,0,0,0,0
2000/12/1,FIRE,3,0,0,0,0,0,0,0,0,0
2000/12/1,FLOOD,4,0,0,0,0,3,0,0,0,0
2000/12/1,LEAK,3,7,0,0,0,0,0,0,0,0
2000/12/1,STORM,2,1,0,0,0,0,0,0,0,0
2000/12/1,STRUCTURE,1,0,4,0,0,0,0,0,2,0
2001/1/1,ACCIDENT,20,105,75,0,0,0,0,0,3,0
2001/1/1,EARTHQUAKE,5,0,0,0,0,0,0,0,0,0
2001/1/1,EXPLOSION,1,2,0,0,0,0,0,0,0,0
2001/1/1,FIRE,1,0,0,0,0,7,0,0,0,0
2001/1/1,FLOOD,4,3,1,0,0,0,0,0,0,0
2001/1/1,LEAK,4,33,4,0,0,0,0,0,0,0
2001/1/1,OTHER,1,0,0,0,0,0,0,0,0,0
2001/2/1,ACCIDENT,12,55,47,0,0,0,0,0,0,0
2001/2/1,EARTHQUAKE,1,0,0,0,0,0,0,0,0,0
2001/2/1,EXPLOSION,1,0,3,0,0,0,0,0,0,0
2001/2/1,FIRE,6,1,11,0,7,0,0,0,0,0
2001/2/1,FLOOD,1,0,3,0,0,0,0,0,0,0
2001/2/1,LEAK,2,2,0,0,0,0,0,0,4,0
2001/2/1,STORM,3,0,0,0,0,0,0,0,0,0
2001/3/1,ACCIDENT,16,61,75,0,0,0,0,0,0,0
2001/3/1,AVALANCHE,1,2,2,0,0,0,0,0,0,0
2001/3/1,EARTHQUAKE,6,0,0,0,0,0,0,0,0,0
2001/3/1,EXPLOSION,2,4,1,0,0,0,0,0,0,0
2001/3/1,FIRE,1,0,2,0,0,0,0,0,0,0
2001/3/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
2001/3/1,LEAK,1,1,0,0,0,0,0,0,0,0
2001/3/1,THUNDER STORM,1,0,2,0,0,0,0,0,0,0
2001/4/1,ACCIDENT,18,103,99,0,0,0,0,0,0,0
2001/4/1,EARTHQUAKE,14,0,0,0,0,0,0,0,0,0
2001/4/1,EXPLOSION,1,2,2,0,0,0,0,0,0,0
2001/4/1,FIRE,3,0,0,0,0,0,0,0,0,0
2001/4/1,FLOOD,8,0,0,0,0,0,0,0,0,0
2001/4/1,OTHER,2,3,0,0,0,0,0,0,0,0
2001/4/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2001/5/1,ACCIDENT,7,34,27,0,0,0,0,0,0,0
2001/5/1,EARTHQUAKE,14,0,0,0,0,0,0,0,0,0
2001/5/1,EXPLOSION,1,25,0,0,0,0,0,0,0,0
2001/5/1,FIRE,5,4,0,0,0,0,0,0,0,0
2001/5/1,FLOOD,11,52,0,0,0,200,0,1300,0,0
2001/5/1,OTHER,1,1,0,0,0,0,0,0,0,0
2001/5/1,STORM,6,0,0,0,0,0,0,0,0,0
2001/5/1,THUNDER STORM,4,9,1,0,0,0,0,0,0,0
2001/6/1,ACCIDENT,11,93,87,0,0,0,0,0,0,0
2001/6/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2001/6/1,EARTHQUAKE,12,0,0,0,0,0,0,0,0,0
2001/6/1,EXPLOSION,1,0,9,0,0,0,0,0,0,0
2001/6/1,FIRE,6,0,0,0,0,0,0,0,0,0
2001/6/1,FLOOD,20,6,5,0,0,244,0,0,0,0
2001/6/1,OTHER,5,13,5,0,2,0,0,0,0,0
2001/7/1,ACCIDENT,20,46,81,0,0,0,0,0,0,0
2001/7/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2001/7/1,EARTHQUAKE,3,0,0,0,0,0,0,0,0,0
2001/7/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2001/7/1,FIRE,14,0,0,0,0,0,0,0,0,0
2001/7/1,FLOOD,19,137,72,24,10,808,0,1068,0,0
2001/7/1,OTHER,9,50,0,0,0,0,0,0,0,0
2001/8/1,ACCIDENT,29,136,143,0,0,0,0,1,5,0
2001/8/1,EARTHQUAKE,10,0,1,0,0,60,0,0,0,0
2001/8/1,FIRE,13,0,0,0,0,0,0,0,0,0
2001/8/1,FLOOD,39,427,2,198,0,5641,0,0,0,0
2001/8/1,OTHER,3,11,0,0,0,0,0,0,0,0
2001/8/1,STORM,4,2,0,0,0,0,0,0,0,0
2001/8/1,THUNDER STORM,6,7,1,0,0,0,0,0,0,0
2001/9/1,ACCIDENT,42,174,282,0,0,0,0,0,0,0
2001/9/1,EARTHQUAKE,15,0,0,0,0,0,0,0,0,0
2001/9/1,FIRE,6,1,41,0,0,0,0,0,0,0
2001/9/1,FLOOD,38,11,5,0,0,110,0,0,0,0
2001/9/1,STORM,4,0,0,0,0,0,0,0,0,0
2001/9/1,THUNDER STORM,2,2,0,0,0,0,0,0,0,0
2001/10/1,ACCIDENT,16,47,102,0,0,0,0,0,1,0
2001/10/1,EARTHQUAKE,36,0,0,0,0,0,0,1000,0,0
2001/10/1,EXPLOSION,2,2,0,0,0,0,0,0,0,0
2001/10/1,FIRE,6,2,0,0,2,0,0,0,0,0
2001/10/1,FLOOD,16,0,0,0,0,47,0,3000,0,0
2001/10/1,HAILSTORM,1,1,2,0,0,0,0,0,0,0
2001/10/1,STORM,2,0,0,0,0,0,0,0,0,0
2001/10/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2001/11/1,ACCIDENT,18,51,59,0,0,0,0,0,0,0
2001/11/1,EARTHQUAKE,18,1,9,0,0,0,0,0,0,0
2001/11/1,EXPLOSION,3,4,201,0,0,0,0,0,0,0
2001/11/1,FIRE,1,0,0,0,0,0,0,0,0,0
2001/11/1,FLOOD,6,4,6,0,0,0,0,0,1,0
2001/11/1,OTHER,3,11,0,0,0,0,0,0,0,0
2001/11/1,STORM,3,5,0,0,0,0,0,0,0,0
2001/12/1,ACCIDENT,22,97,201,0,0,0,0,0,0,0
2001/12/1,EARTHQUAKE,23,0,0,0,0,0,0,0,0,0
2001/12/1,EXPLOSION,2,1,6,0,0,0,0,0,0,0
2001/12/1,FIRE,2,0,0,0,0,0,0,0,0,0
2001/12/1,FLOOD,24,8,0,0,0,60,0,0,0,0
2001/12/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2001/12/1,OTHER,2,1,0,0,0,0,0,0,0,0
2001/12/1,STORM,2,0,0,0,0,0,0,0,0,0
2001/12/1,THUNDER STORM,2,2,0,0,0,0,0,0,0,0
2002/1/1,ACCIDENT,8,21,39,0,0,0,0,0,0,0
2002/1/1,EARTHQUAKE,8,0,0,0,0,0,0,0,0,0
2002/1/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2002/1/1,FIRE,2,1,1,0,0,0,0,0,0,0
2002/1/1,FLOOD,23,41,0,5,0,70,0,0,0,0
2002/1/1,OTHER,6,2,0,0,0,0,0,0,0,0
2002/1/1,STORM,1,0,0,0,0,0,0,0,0,0
2002/2/1,ACCIDENT,1,3,0,0,0,0,0,0,0,0
2002/2/1,EARTHQUAKE,21,2,30,0,200,120,0,780,0,1400
2002/2/1,FLOOD,10,10,0,0,0,4,0,0,0,0
2002/3/1,ACCIDENT,7,7,10,0,0,0,0,0,0,0
2002/3/1,EARTHQUAKE,10,0,0,0,0,0,0,0,0,0
2002/3/1,FIRE,5,29,0,0,0,0,0,0,0,0
2002/3/1,FLOOD,12,4,0,0,0,0,0,0,0,0
2002/3/1,STORM,1,0,0,0,0,0,0,0,0,0
2002/4/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2002/4/1,EARTHQUAKE,47,4,57,0,1719,250,0,40056,0,0
2002/4/1,FLOOD,51,18,8,0,0,453,0,0,0,0
2002/4/1,LANDSLIDE,5,4,0,0,0,0,0,0,0,0
2002/4/1,STORM,5,0,0,0,0,0,0,0,0,0
2002/4/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2002/5/1,ACCIDENT,1,1,0,0,0,0,0,0,0,0
2002/5/1,EARTHQUAKE,9,0,0,0,0,0,0,0,0,0
2002/5/1,FLOOD,16,354,0,0,0,3,0,0,0,0
2002/5/1,STORM,4,0,0,0,0,0,0,0,0,0
2002/5/1,THUNDER STORM,7,11,0,0,0,0,0,0,0,0
2002/6/1,ACCIDENT,3,8,4,0,0,0,0,0,0,0
2002/6/1,EARTHQUAKE,18,268,0,0,0,41988,0,0,0,0
2002/6/1,FIRE,3,0,0,0,0,0,0,0,0,0
2002/6/1,FLOOD,5,0,0,0,0,0,0,0,0,0
2002/6/1,STORM,2,0,0,0,0,0,0,0,0,0
2002/7/1,ACCIDENT,3,13,12,0,0,0,0,0,0,0
2002/7/1,EARTHQUAKE,21,231,0,0,0,25000,0,0,0,0
2002/7/1,FIRE,3,0,0,0,0,0,0,0,0,0
2002/7/1,FLOOD,40,26,0,5,0,236,0,0,0,0
2002/7/1,STORM,4,0,0,0,0,0,0,0,0,0
2002/8/1,ACCIDENT,6,18,12,0,0,0,0,0,0,0
2002/8/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2002/8/1,EARTHQUAKE,18,0,0,0,0,0,0,0,0,0
2002/8/1,FIRE,1,0,0,0,0,0,0,0,0,0
2002/8/1,FLOOD,12,54,5,0,0,1810,0,0,0,0
2002/8/1,STORM,4,0,0,0,0,0,0,0,0,0
2002/8/1,THUNDER STORM,2,0,0,0,0,0,0,0,0,0
2002/9/1,ACCIDENT,10,45,64,0,0,0,0,0,0,0
2002/9/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2002/9/1,EARTHQUAKE,20,0,5,0,0,230,0,5,0,0
2002/9/1,FIRE,7,0,0,0,0,70,0,0,0,0
2002/9/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2002/9/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2002/10/1,ACCIDENT,4,6,11,0,0,0,0,0,0,0
2002/10/1,EARTHQUAKE,31,0,0,0,0,0,0,0,0,0
2002/10/1,FIRE,1,1,0,0,0,0,0,0,0,0
2002/10/1,FLOOD,3,1,0,0,0,0,0,0,0,0
2002/11/1,ACCIDENT,23,63,97,0,0,0,0,0,0,0
2002/11/1,EARTHQUAKE,28,0,0,0,0,0,0,0,0,0
2002/11/1,FIRE,6,2,301,0,0,1,0,0,0,0
2002/11/1,FLOOD,6,0,0,0,0,0,0,0,0,0
2002/11/1,LANDSLIDE,1,2,0,0,0,0,0,0,0,0
2002/11/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2002/11/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2002/12/1,ACCIDENT,2,5,5,0,0,0,0,0,0,0
2002/12/1,EARTHQUAKE,16,0,15,0,0,3800,0,0,0,0
2002/12/1,FIRE,2,0,0,0,0,0,0,0,0,0
2002/12/1,FLOOD,13,3,0,0,0,202,0,0,0,0
2002/12/1,SNOWSTORM,6,7,0,0,0,0,0,0,0,0
2002/12/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
2003/1/1,ACCIDENT,9,31,27,0,0,0,0,0,0,0
2003/1/1,EARTHQUAKE,21,0,0,0,2500,3000,0,10080,0,0
2003/1/1,FIRE,8,40,29,0,0,0,0,0,0,0
2003/1/1,FLOOD,8,2,0,0,0,5,0,0,0,0
2003/1/1,LEAK,1,1,0,0,0,0,0,0,0,0
2003/1/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2003/2/1,ACCIDENT,3,24,86,0,0,0,0,0,0,0
2003/2/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2003/2/1,EARTHQUAKE,19,0,0,0,0,0,0,0,0,0
2003/2/1,FIRE,1,1,0,0,0,0,0,0,0,0
2003/2/1,FLOOD,3,0,0,0,0,0,0,0,0,0
2003/2/1,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
2003/2/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
2003/3/1,ACCIDENT,2,9,15,0,0,0,0,0,0,0
2003/3/1,EARTHQUAKE,18,0,0,0,0,0,0,0,0,0
2003/3/1,FLOOD,46,12,0,0,0,290,0,1370,0,0
2003/3/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2003/3/1,OTHER,1,2,0,0,0,0,0,0,0,0
2003/3/1,STORM,3,4,0,0,0,0,0,0,0,0
2003/4/1,ACCIDENT,4,13,0,0,0,0,0,0,0,0
2003/4/1,EARTHQUAKE,14,0,0,0,0,0,0,0,0,0
2003/4/1,FIRE,8,0,0,0,0,0,0,0,0,0
2003/4/1,FLOOD,47,26,14,0,0,327,0,0,0,0
2003/4/1,HAILSTORM,4,0,0,0,0,0,0,0,0,0
2003/4/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2003/4/1,OTHER,2,1,0,0,0,0,0,0,0,0
2003/4/1,SNOWSTORM,2,0,0,0,0,0,0,0,0,0
2003/4/1,STORM,4,0,0,0,0,0,0,0,0,0
2003/5/1,ACCIDENT,3,31,6,0,0,0,0,0,0,0
2003/5/1,EARTHQUAKE,27,0,0,0,0,0,0,0,0,0
2003/5/1,EXPLOSION,1,0,0,0,0,0,0,0,0,0
2003/5/1,FIRE,8,0,0,0,0,0,0,0,0,0
2003/5/1,FLOOD,37,22,3,30,0,110,0,0,0,0
2003/5/1,HAILSTORM,4,0,0,0,0,0,0,0,0,0
2003/5/1,LANDSLIDE,4,0,0,0,0,0,0,0,0,0
2003/5/1,OTHER,5,0,0,0,0,0,0,0,0,0
2003/5/1,STORM,6,0,0,0,0,0,0,0,0,0
2003/5/1,THUNDER STORM,1,0,0,0,0,0,0,0,0,0
2003/6/1,ACCIDENT,8,20,50,0,0,0,0,0,0,0
2003/6/1,EARTHQUAKE,15,2,0,0,0,0,0,0,0,0
2003/6/1,FIRE,9,3,1,0,0,0,0,0,0,0
2003/6/1,FLOOD,24,2,0,0,0,1748,0,0,0,0
2003/6/1,OTHER,2,0,0,0,0,0,0,0,0,0
2003/6/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2003/6/1,STORM,4,0,0,0,0,0,0,0,0,0
2003/6/1,THUNDER STORM,1,2,0,0,0,0,0,0,0,0
2003/7/1,ACCIDENT,5,23,16,0,0,0,0,0,0,0
2003/7/1,EARTHQUAKE,31,1,0,0,165,0,0,18616,0,0
2003/7/1,FIRE,1,0,0,0,0,0,0,0,0,0
2003/7/1,FLOOD,23,8,0,0,0,3,0,0,0,0
2003/7/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2003/7/1,OTHER,5,14,0,0,0,0,0,0,0,0
2003/7/1,STORM,2,0,0,0,0,0,0,0,0,0
2003/8/1,ACCIDENT,2,5,14,0,0,0,0,0,0,0
2003/8/1,EARTHQUAKE,20,0,0,0,0,75,0,0,0,0
2003/8/1,FIRE,2,2,0,0,0,0,0,0,0,0
2003/8/1,FLOOD,35,11,5,0,0,1098,0,0,0,0
2003/8/1,HAILSTORM,2,0,0,0,0,0,0,0,0,0
2003/8/1,OTHER,4,8,0,0,0,0,0,0,0,0
2003/8/1,STORM,1,0,0,0,0,0,0,0,0,0
2003/9/1,ACCIDENT,1,34,1,0,0,0,0,0,0,0
2003/9/1,EARTHQUAKE,20,0,0,0,0,8,0,0,0,0
2003/9/1,FIRE,1,0,0,0,0,0,0,0,0,0
2003/9/1,FLOOD,2,1,0,0,0,0,0,0,0,0
2003/9/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2003/9/1,OTHER,3,0,0,0,0,0,0,0,0,0
2003/10/1,ACCIDENT,1,2,0,0,0,0,0,0,0,0
2003/10/1,EARTHQUAKE,37,0,0,0,0,0,0,0,0,0
2003/10/1,FIRE,1,0,0,0,0,0,0,0,0,0
2003/10/1,FLOOD,29,12,0,0,80,80,0,0,4,0
2003/10/1,LEAK,1,0,0,0,0,0,0,0,0,0
2003/10/1,OTHER,1,0,0,0,0,0,0,0,0,0
2003/10/1,STORM,2,0,0,0,0,0,0,0,0,0
2003/11/1,ACCIDENT,2,2,0,0,0,0,0,0,0,0
2003/11/1,EARTHQUAKE,28,0,3,0,0,500,0,0,0,0
2003/11/1,FIRE,2,0,0,0,0,0,0,0,0,0
2003/11/1,FLOOD,10,3,0,0,0,4,0,0,0,0
2003/11/1,LANDSLIDE,1,3,0,0,0,0,0,0,0,0
2003/11/1,OTHER,2,0,0,0,0,0,0,0,0,0
2003/11/1,STORM,1,0,0,0,0,0,0,0,0,0
2003/11/1,THUNDER STORM,2,5,0,0,0,0,0,0,0,0
2003/12/1,EARTHQUAKE,70,26271,9647,525,25000,30800,0,268353,0,0
2003/12/1,FLOOD,9,0,0,0,0,32,0,0,0,0
2003/12/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2003/12/1,OTHER,6,3,0,0,0,0,0,0,0,0
2003/12/1,STORM,4,2,0,0,0,0,0,0,0,0
2003/12/1,STRUCTURE,1,2,0,0,0,0,0,0,0,0
2003/12/1,THUNDER STORM,1,1,0,0,0,0,0,0,0,0
2004/1/1,EARTHQUAKE,88,0,0,0,0,0,0,0,0,0
2004/1/1,FIRE,3,0,0,0,0,0,0,0,0,0
2004/1/1,FLOOD,24,3,0,0,1,1085,0,0,0,0
2004/1/1,OTHER,1,0,0,0,0,0,0,0,0,0
2004/2/1,ACCIDENT,2,1,3,0,0,0,0,0,0,0
2004/2/1,EARTHQUAKE,42,0,0,0,0,0,0,0,0,0
2004/2/1,FLOOD,2,1,0,0,0,0,0,0,0,0
2004/2/1,OTHER,3,0,0,0,0,0,0,0,0,0
2004/2/1,STORM,2,0,0,0,0,0,0,2500,0,0
2004/3/1,EARTHQUAKE,43,0,0,0,0,0,0,0,0,0
2004/3/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2004/3/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2004/3/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2004/3/1,STORM,1,0,0,0,0,0,0,0,0,0
2004/3/1,STRUCTURE,1,2,0,0,0,0,0,0,0,0
2004/4/1,ACCIDENT,1,1,0,0,0,0,0,0,0,0
2004/4/1,EARTHQUAKE,33,0,0,0,0,0,0,0,0,0
2004/4/1,FIRE,1,0,0,0,0,0,0,0,0,0
2004/4/1,FLOOD,9,0,0,0,0,0,0,0,0,0
2004/4/1,HAILSTORM,1,0,0,0,0,0,0,0,0,0
2004/4/1,OTHER,3,5,0,0,0,0,0,0,0,0
2004/4/1,SNOWSTORM,1,0,0,0,0,0,0,0,0,0
2004/4/1,STORM,2,3,0,0,0,0,0,0,0,0
