Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2000/3/1,CONFLICT MAN WILD FAUNA,1,3,1,0,0,0,0,39,0,0
2000/3/1,CYCLONE,1,0,0,0,0,0,0,1913,0,0
2000/3/1,FLOOD,27,374,0,95,37798,63820,11914,1831973,138365,216647
2000/4/1,CYCLONE,4,4,22,0,5463,0,0,25624,0,0
2000/4/1,EPIDEMIC,1,0,0,0,0,0,0,113,0,0
2000/4/1,FLOOD,2,0,0,0,0,0,0,0,0,0
2000/4/1,FOREST FIRE,1,0,0,0,106,0,0,575,0,0
2000/4/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2000/4/1,RAINS,2,0,0,0,0,0,0,435,0,0
2000/4/1,STORM,1,0,0,0,0,0,3,3,0,0
2000/5/1,CONFLICT MAN WILD FAUNA,1,1,0,0,0,0,0,0,0,0
2000/5/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2000/6/1,FLASH FLOOD,1,0,0,0,0,0,0,7065,0,0
2000/6/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2000/7/1,FLOOD,7,0,0,0,4,63,0,17484,0,0
2000/8/1,EPIDEMIC,1,2,0,0,0,0,0,13,0,0
2000/9/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2000/9/1,FIRE,2,0,0,0,2,0,0,0,0,0
2000/9/1,FOREST FIRE,2,0,0,0,13,0,0,0,0,0
2000/9/1,RAINS,1,0,0,0,0,0,0,0,0,0
2000/10/1,DROUGHT,6,0,0,0,0,0,0,16027,0,0
2000/10/1,EPIDEMIC,3,17,0,0,0,0,0,1000,0,0
2000/10/1,FIRE,1,0,0,0,1,0,0,0,0,0
2000/10/1,FLOOD,9,65,0,0,943,0,0,87727,44765,0
2000/10/1,FOREST FIRE,1,3,0,11,15,0,0,0,0,0
2000/10/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2000/10/1,RAINS,3,0,0,0,128,0,0,0,0,0
2000/11/1,CONFLICT MAN WILD FAUNA,1,0,0,0,0,0,0,0,0,0
2000/11/1,FLASH FLOOD,2,1,0,0,1363,0,0,2500,0,0
2000/11/1,STORM,2,2,3,0,1775,0,0,500,0,0
2000/11/1,STRONG WIND,1,6,5,0,0,0,0,850,0,0
2000/12/1,PLAGUE,1,0,0,0,0,0,0,0,0,0
2000/12/1,RAINS,1,0,0,0,0,0,0,9450,0,0
2001/1/1,ACCIDENT,1,1,0,0,0,0,0,0,0,0
2001/1/1,CONFLICT MAN WILD FAUNA,12,8,11,0,0,0,0,0,0,0
2001/1/1,DROUGHT,38,247,0,0,0,0,0,85640,0,0
2001/1/1,EPIDEMIC,31,227,0,0,0,0,34353,160320,0,0
2001/1/1,FLASH FLOOD,17,0,0,0,0,0,0,54023,0,0
2001/1/1,FLOOD,44,90,0,1,4565,0,0,2892448,0,67666
2001/1/1,FOREST FIRE,2,0,0,0,7,0,0,27,0,0
2001/1/1,LANDSLIDE,1,1,3,0,0,0,0,0,0,0
