Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2007/4/1,LIGHTNING,1,1,0,0,0,0,0,0,0,0
2007/4/1,STORM,14,0,0,0,191,151,1014,0,0,0
2007/5/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2007/5/1,FIRE,1,0,0,0,2,0,0,0,0,0
2007/5/1,FLOOD,6,0,0,0,0,0,0,0,0,0
2007/5/1,LIGHTNING,4,11,1,0,0,0,0,0,0,0
2007/5/1,STORM,7,0,0,0,14,26,111,0,0,0
2007/6/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2007/6/1,FIRE,3,0,0,0,2,0,26,0,0,0
2007/6/1,LIGHTNING,3,2,3,0,0,0,0,0,0,0
2007/6/1,STORM,10,0,2,0,68,67,488,0,0,0
2007/7/1,DROUGHT,31,0,0,0,0,0,0,0,0,0
2007/7/1,FIRE,2,0,0,0,8,0,37,0,0,0
2007/7/1,FLOOD,1,0,0,0,0,0,305,0,0,0
2007/7/1,LIGHTNING,7,5,0,0,1,0,4,0,0,0
2007/7/1,PEST OUTBREAK,8,0,0,0,0,0,0,0,0,0
2007/7/1,RIVER BANK COLLAPSE,1,0,0,0,0,0,0,0,9,0
2007/7/1,STORM,21,0,0,0,198,141,1681,0,0,0
2007/8/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2007/8/1,FLOOD,49,2,2,0,26,116,44803,0,0,0
2007/8/1,PEST OUTBREAK,4,0,0,0,0,0,0,0,0,0
2007/8/1,RIVER BANK COLLAPSE,2,0,1,0,62,0,0,0,18,0
2007/8/1,STORM,9,0,1,0,38,59,389,0,0,0
2007/9/1,DROUGHT,4,0,0,0,0,0,0,0,0,0
2007/9/1,FIRE,1,0,0,0,1,0,0,0,0,0
2007/9/1,FLOOD,66,0,0,0,18,112,24126,0,0,0
2007/9/1,LIGHTNING,5,5,5,0,0,0,0,0,0,0
2007/9/1,PEST OUTBREAK,11,0,0,0,0,0,2378,0,0,0
2007/9/1,RIVER BANK COLLAPSE,1,0,0,0,1,0,4,0,22,0
2007/9/1,STORM,1,0,0,0,1,0,0,0,0,0
2007/10/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2007/10/1,FIRE,5,0,0,0,7,0,0,0,0,0
2007/10/1,FLOOD,13,0,0,0,0,106,5922,0,364,0
2007/10/1,LIGHTNING,1,1,0,0,0,0,0,0,0,0
2007/11/1,FIRE,3,0,0,0,3,0,58,0,0,0
2007/11/1,STORM,1,0,0,0,0,0,132,0,0,0
2007/12/1,FIRE,6,0,0,0,4,0,33,0,0,0
2007/12/1,STORM,1,0,0,0,0,0,70,0,0,0
2008/1/1,DROUGHT,1,0,0,0,0,0,1188,0,0,0
2008/1/1,FIRE,14,0,0,0,72,45,356,0,0,0
2008/1/1,STORM,3,0,0,0,15,0,63,0,0,0
2008/2/1,FIRE,15,0,0,0,104,0,392,0,0,0
2008/3/1,FIRE,9,0,0,0,52,0,245,0,0,0
