Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2020/7/1,Land slide,1,1,0,0,0,0,0,0,0,0
2020/7/1,Livestock Disease Outbreak,1,0,0,0,0,0,0,0,0,0
2020/8/1,CONFLICT,3,21,0,0,0,0,0,0,0,0
2020/8/1,FLOOD,14,6,0,0,0,8269,0,0,0,0
2020/8/1,Land slide,4,13,0,0,0,0,0,0,0,0
2020/8/1,Livestock Disease Outbreak,1,0,0,0,0,0,0,0,0,0
2020/9/1,FLOOD,1,3,0,0,0,0,0,0,0,0
2020/9/1,Land slide,1,3,0,0,0,0,0,0,0,0
2020/10/1,Land slide,1,0,102,0,0,0,0,0,0,0
2020/10/1,Livestock Disease Outbreak,1,0,0,0,0,0,0,0,0,0
2020/11/1,Livestock Disease Outbreak,4,0,0,0,0,0,0,0,0,0
2020/12/1,Livestock Disease Outbreak,1,0,0,0,0,0,0,0,0,0
