Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2016/12/1,EPIDEMIC/PANDEMIC,2,0,0,0,0,0,16,0,0,0
2016/12/1,FIRE,63,10,0,0,170,5,246,66,0,0
2016/12/1,LANDSLIDE,2,0,0,0,102,0,600,0,0,0
2016/12/1,OTHER,89,12,0,0,38,0,476,13006,0,0
2016/12/1,RIVERBANK EROSION,17,0,0,0,26,23,395,0,0,38
2016/12/1,STORM,2,0,0,0,0,48,198,0,0,0
2016/12/1,WIND,2,0,0,0,0,0,0,196,0,0
2017/1/1,FLOOD,20,0,0,0,0,0,5704,0,1470,0
2017/1/1,LANDSLIDE,1,0,0,0,0,0,0,0,0,0
2017/1/1,LAND SUBSIDENCE,6,0,0,0,0,0,0,0,0,0
2017/1/1,OTHER,19,0,0,0,0,0,6913,0,0,0
2017/1/1,RIVERBANK EROSION,5,0,0,0,0,30,0,173,0,69
2017/1/1,EPIDEMIC/PANDEMIC,6,2,0,0,0,0,484,0,0,2
2017/1/1,FIRE,127,43,2,0,199,267,3890,35,0,0
2017/1/1,FLOOD,23,9,40,0,304,538,6625,0,0,188
2017/1/1,LANDSLIDE,2,2,0,0,0,0,0,0,0,0
2017/1/1,OTHER,49,18,0,0,0,700,5059,0,0,0
2017/1/1,RIVERBANK EROSION,19,2,0,0,0,48,417,0,4,38
2017/1/1,STORM,4,0,0,0,0,0,0,0,0,0
2017/1/1,WIND,6,0,0,0,8,71,0,184,0,0
2017/2/1,EPIDEMIC/PANDEMIC,3,2,97,0,0,0,218,0,0,0
2017/2/1,FIRE,161,14,0,0,421,123,2791,252,0,0
2017/2/1,FLOOD,2,0,0,0,0,32,172,0,0,0
2017/2/1,LANDSLIDE,8,16,0,0,0,0,0,0,0,0
2017/2/1,OTHER,5,2,0,0,0,128,674,0,0,0
2017/3/1,EARTHQUAKE,1,0,6,0,0,6,29,0,0,0
2017/3/1,EPIDEMIC/PANDEMIC,2,0,0,0,0,0,22,0,0,0
2017/3/1,FIRE,193,15,0,0,368,53,1712,110,0,6
2017/3/1,LANDSLIDE,10,16,0,0,0,4,44,0,0,0
2017/3/1,OTHER,50,50,4,0,0,59,10346,0,0,0
2017/3/1,RIVERBANK EROSION,4,0,0,0,0,52,103,0,0,0
2017/3/1,STORM,37,0,0,0,232,258,1438,0,0,0
2017/3/1,WIND,67,0,0,0,240,1160,5095,0,0,0
2017/4/1,FIRE,113,23,0,0,129,52,809,119,0,0
2017/4/1,FLOOD,13,8,0,0,2,4,22,0,0,0
2017/4/1,LANDSLIDE,5,3,0,0,0,0,0,0,0,0
2017/4/1,OTHER,26,122,8,0,0,8,532,0,0,0
2017/4/1,RIVERBANK EROSION,8,0,0,0,225,27,156,0,0,1112
2017/4/1,STORM,220,7,10,0,1622,2371,12594,790,0,0
2017/4/1,THUNDER LIGHTING STROKE,25,31,4,0,0,0,8,0,0,0
2017/4/1,WIND,320,10,7,0,1049,5039,21095,0,0,0
2017/5/1,EPIDEMIC/PANDEMIC,4,0,0,0,0,0,74,0,0,0
2017/5/1,FIRE,70,12,0,0,99,26,548,9,0,0
2017/5/1,FLOOD,36,12,10,0,20,999,4278,0,0,0
2017/5/1,LANDSLIDE,18,14,4,0,12,6,52,0,37,0
2017/5/1,LAND SUBSIDENCE,2,0,0,0,0,0,0,0,0,0
2017/5/1,OTHER,58,19,50,0,0,93,3016,0,0,0
2017/5/1,RIVERBANK EROSION,52,0,0,0,0,576,2774,0,0,308
2017/5/1,STORM,422,6,0,0,1529,13325,24698,3226,0,0
2017/5/1,THUNDER LIGHTING STROKE,155,165,55,0,0,24,26,0,0,0
2017/5/1,WIND,668,18,24,0,16222,51502,54167,1246,0,0
2017/6/1,DESTRUCTION BY INSECTS,2,0,0,0,0,0,500,0,0,0
2017/6/1,EPIDEMIC/PANDEMIC,9,2,0,0,0,0,780,0,150,0
2017/6/1,FIRE,54,7,4,0,59,46,453,24,0,0
2017/6/1,FLOOD,72,6,0,0,8,308,7118,0,1400,8
2017/6/1,LANDSLIDE,32,9,8,0,0,9,123,0,12,0
2017/6/1,LAND SUBSIDENCE,8,0,0,0,0,0,0,0,0,0
2017/6/1,OTHER,46,272,8,0,6,0,45219,0,0,0
2017/6/1,RAT,2,0,0,0,0,0,500,0,0,0
2017/6/1,RIVERBANK EROSION,188,0,0,0,28,465,6286,0,983,444
2017/6/1,STORM,146,0,0,0,32,835,824,2245,0,0
2017/6/1,THUNDER LIGHTING STROKE,66,65,8,0,0,0,0,0,0,0
2017/6/1,WIND,164,13,4,0,292,1302,7507,0,0,0
2017/7/1,EPIDEMIC/PANDEMIC,36,0,142,0,0,0,34,0,0,0
2017/7/1,FIRE,37,4,3,0,28,49,529,6,0,0
2017/7/1,FLOOD,508,10,0,0,144,1196,434328,70,70925,53764
2017/7/1,LANDSLIDE,70,11,1,0,62,160,1077,0,8,82
2017/7/1,LAND SUBSIDENCE,6,0,0,0,0,18,64,0,0,0
2017/7/1,OTHER,22,4,14,0,1,2,6015,0,2,0
2017/7/1,RIVERBANK EROSION,324,0,0,0,72,564,15422,0,2804,1381
2017/7/1,STORM,132,0,0,0,102,374,729,1141,0,20
2017/7/1,THUNDER LIGHTING STROKE,10,6,0,0,2,0,8,0,0,0
2017/7/1,WIND,112,4,0,0,289,791,5404,0,649,0
2017/8/1,EPIDEMIC/PANDEMIC,12,0,0,0,0,0,92,0,0,20
2017/8/1,FIRE,47,2,0,0,68,29,7782,23,1843,0
2017/8/1,FLOOD,232,18,2,0,32,1286,122090,18,25213,4478
2017/8/1,LANDSLIDE,17,2,0,0,6,12,32,0,0,0
2017/8/1,LAND SUBSIDENCE,6,0,0,0,0,0,0,0,0,0
2017/8/1,OTHER,103,74,30,0,0,294,43205,0,7781,0
2017/8/1,RIVERBANK EROSION,271,0,0,0,91,108,8120,0,1273,636
2017/8/1,RIVER FLOOD,2,0,0,0,0,0,0,0,0,0
2017/8/1,STORM,26,2,0,0,10,39,80,131,0,0
2017/8/1,THUNDER LIGHTING STROKE,29,19,6,0,0,3,18,0,0,0
2017/8/1,WIND,40,3,0,0,28,68,394,0,0,0
2017/9/1,EPIDEMIC/PANDEMIC,4,0,0,0,0,0,120,0,0,0
2017/9/1,FIRE,32,3,8,0,45,11,313,9,0,0
2017/9/1,FLOOD,65,0,0,0,286,280,26009,0,5887,0
2017/9/1,LANDSLIDE,32,1,2,0,26,27,391,0,12,0
2017/9/1,LAND SUBSIDENCE,6,0,0,0,0,0,0,0,0,0
2017/9/1,OTHER,19,8,2,0,0,5,681,0,0,62
2017/9/1,RIVERBANK EROSION,136,0,0,0,16,16,5083,0,1475,0
2017/9/1,STORM,1,0,0,0,0,0,0,0,0,0
2017/9/1,THUNDER LIGHTING STROKE,24,22,13,0,0,0,0,0,0,0
2017/9/1,WIND,46,0,0,0,31,108,706,26,22,0
2017/10/1,EPIDEMIC/PANDEMIC,4,4,0,0,0,0,158,0,0,0
2017/10/1,FIRE,44,2,6,0,98,13,441,0,0,0
2017/10/1,FLOOD,43,2,0,0,48,22,38074,0,0,0
2017/10/1,LANDSLIDE,10,0,0,0,5,3,31,0,0,0
2017/10/1,LAND SUBSIDENCE,2,0,0,0,0,0,0,0,0,0
2017/10/1,OTHER,21,9,20,0,2,0,13543,0,0,0
2017/10/1,RIVERBANK EROSION,109,0,0,0,22,5,2963,0,655,0
2017/10/1,STORM,9,0,0,0,2,8,38,0,0,0
2017/10/1,THUNDER LIGHTING STROKE,14,11,2,0,0,3,6,0,0,0
2017/10/1,WIND,25,2,2,0,31,52,288,0,0,0
2017/11/1,EPIDEMIC/PANDEMIC,2,0,0,0,0,0,184,0,40,0
2017/11/1,FIRE,71,3,3,0,152,25,724,0,4,0
2017/11/1,FLOOD,8,0,0,0,0,90,628,0,90,0
2017/11/1,LANDSLIDE,5,1,1,0,3,0,26,0,1,0
2017/11/1,LAND SUBSIDENCE,2,0,0,0,0,2,14,0,0,0
2017/11/1,OTHER,35,9,14,0,4,0,19657,0,34,0
2017/11/1,RIVERBANK EROSION,116,0,0,0,71,22,3596,0,792,0
2017/11/1,STORM,5,0,0,0,4,4,24,0,0,0
2017/11/1,THUNDER LIGHTING STROKE,9,7,0,0,0,0,0,0,0,0
2017/11/1,WIND,26,0,0,0,25,155,599,0,0,0
2017/12/1,FIRE,93,5,8,0,498,5,1480,0,1,0
2017/12/1,FLOOD,6,0,0,0,8,14,120,0,0,0
2017/12/1,OTHER,39,8,38,0,2,4,40230,0,795,0
2017/12/1,RIVERBANK EROSION,61,0,0,0,79,2,1417,0,262,0
2017/12/1,STORM,2,0,0,0,0,2,0,0,0,0
2017/12/1,WIND,1,1,0,0,0,0,0,0,0,0
2018/1/1,FLOOD,2,0,0,0,0,0,124,0,0,0
2018/1/1,OTHER,12,0,0,0,0,0,2903,0,396,0
2018/1/1,EARTHQUAKE,2,0,0,0,0,0,0,0,0,0
2018/1/1,FIRE,135,25,11,0,278,11,1382,0,0,0
2018/1/1,OTHER,43,65,25,0,0,6,510,0,134,0
2018/1/1,RIVERBANK EROSION,35,0,0,0,13,0,635,0,146,0
2018/2/1,EPIDEMIC/PANDEMIC,2,0,0,0,0,0,160,0,42,0
2018/2/1,FIRE,142,6,3,0,401,6,1642,0,24,0
2018/2/1,OTHER,79,22,32,0,6,0,806,0,786,0
2018/2/1,RIVERBANK EROSION,25,0,0,0,30,0,13475,0,2808,0
2018/2/1,STORM,2,0,0,0,6,0,40,0,0,0
2018/2/1,THUNDER LIGHTING STROKE,2,0,0,0,2,0,6,0,0,0
2018/2/1,WIND,12,6,14,0,32,456,2070,0,0,0
2018/3/1,EPIDEMIC/PANDEMIC,1,0,0,0,0,0,0,0,45,0
2018/3/1,FIRE,154,11,9,0,776,4,4179,0,23,0
2018/3/1,FLOOD,2,0,0,0,2,0,28,0,0,0
2018/3/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
2018/3/1,OTHER,106,18,14,6,23,20,42413,0,601,0
2018/3/1,RIVERBANK EROSION,10,0,0,0,1,10,198,0,81,0
2018/3/1,THUNDER LIGHTING STROKE,5,5,0,0,0,0,0,0,0,0
2018/3/1,TORNADO,1,0,0,0,0,1,0,0,0,0
2018/3/1,WIND,39,0,6,0,43,457,1104,0,0,0
2018/4/1,FIRE,99,2,33,0,298,41,1717,0,0,0
2018/4/1,OTHER,54,18,17,0,0,99,13548,1279,3247,252
2018/4/1,RIVERBANK EROSION,21,0,0,0,16,2,675,0,162,0
2018/4/1,THUNDER LIGHTING STROKE,14,14,5,0,0,0,14,0,0,0
2018/4/1,WIND,659,14,32,0,6960,29612,98948,0,0,0
2018/5/1,FIRE,69,8,4,0,243,4,964,0,0,0
2018/5/1,FLOOD,8,4,0,0,0,16,84,0,3956,0
2018/5/1,LANDSLIDE,2,3,1,0,0,0,0,0,0,0
2018/5/1,OTHER,49,32,63,2,0,12,5085,0,790,0
2018/5/1,RIVERBANK EROSION,67,1,1,0,14,20,3094,0,846,0
2018/5/1,STORM,5,0,0,0,10,220,749,0,0,0
2018/5/1,THUNDER LIGHTING STROKE,56,50,17,0,0,0,0,0,0,0
2018/5/1,WIND,1034,51,52,0,3378,27718,95099,0,52,0
2018/6/1,FIRE,23,0,2,0,47,3,232,0,0,0
2018/6/1,FLOOD,225,33,6,2,5875,2073,86722,0,12268,0
2018/6/1,LANDSLIDE,33,22,13,0,123,89,1210,4,54,0
2018/6/1,OTHER,34,12,5,6,0,0,8422,2073,631,0
2018/6/1,RIVERBANK EROSION,234,0,2,0,37,114,8808,0,2448,0
2018/6/1,THUNDER LIGHTING STROKE,24,27,5,0,0,0,7,0,0,0
2018/6/1,TORNADO,3,0,0,0,20,65,357,0,0,0
2018/6/1,WIND,526,0,19,0,675,2095,2097711,0,69,0
2018/7/1,FIRE,22,2,0,0,16,3,103,0,0,0
2018/7/1,FLOOD,107,32,0,0,93,245,342166,63,4190,14
2018/7/1,LANDSLIDE,31,17,3,0,45,9,1005,0,150,0
2018/7/1,OTHER,33,74,91,0,0,0,22878,0,338,0
2018/7/1,RIVERBANK EROSION,220,0,0,0,18,108,8039,0,2131,0
2018/7/1,THUNDER LIGHTING STROKE,24,22,5,0,0,0,0,0,0,0
2018/7/1,TORNADO,1,0,0,0,7,42,221,0,0,0
2018/7/1,WIND,172,2,13,0,1103,1641,7515,0,0,0
2018/8/1,FIRE,18,1,0,0,25,3,139,0,0,0
2018/8/1,FLOOD,122,21,0,0,428,624,86708,86974,4725,31
2018/8/1,HAILSTONE,1,0,0,0,1,0,9,0,1,0
2018/8/1,LANDSLIDE,7,0,5,0,4,1,80,10,6,0
2018/8/1,OTHER,27,17,5,0,1,0,5973,2354,0,231
2018/8/1,RIVERBANK EROSION,195,0,0,0,28,7,6865,332,1032,632
2018/8/1,THUNDER LIGHTING STROKE,7,6,0,0,0,2,0,0,0,0
2018/8/1,TORNADO,2,0,0,0,3,0,12,0,0,0
2018/8/1,WIND,162,8,12,0,147,441,1791,11,26,0
2018/9/1,ANIMALS/ INSECTS,1,0,0,0,0,0,0,356,0,0
2018/9/1,FIRE,28,1,0,0,42,0,0,223,0,0
2018/9/1,FLOOD,26,0,0,0,19,239,0,4126,0,36
2018/9/1,LANDSLIDE,4,0,0,0,2,2,0,26,0,0
2018/9/1,OTHER,42,17,18,0,0,4,0,3487,0,1
2018/9/1,RIVERBANK EROSION,117,1,0,0,4,2,0,5233,0,860
2018/9/1,THUNDER LIGHTING STROKE,24,21,11,0,1,0,0,6,0,0
2018/9/1,WIND,73,0,2,0,71,198,0,823,0,2
2018/10/1,DESTRUCTION BY INSECTS,1,0,0,0,8,0,0,0,0,0
2018/10/1,EPIDEMIC/PANDEMIC,1,3,3,0,0,0,0,0,0,0
2018/10/1,FIRE,30,8,8,0,155,16,0,1054,0,0
2018/10/1,FLOOD,7,1,0,0,0,53,0,4441,0,525
2018/10/1,LANDSLIDE,5,0,0,0,0,3,0,31,0,4
2018/10/1,OTHER,40,9,32,0,1,0,0,19411,0,238
2018/10/1,RIVERBANK EROSION,71,0,0,0,34,0,0,2447,0,595
2018/10/1,THUNDER LIGHTING STROKE,25,28,9,0,0,0,0,0,0,0
2018/10/1,WIND,58,0,2,0,761,1957,0,11748,0,0
2018/11/1,FIRE,56,5,4,0,90,6,0,514,0,1
2018/11/1,OTHER,30,12,16,0,0,1,0,2435,0,77
2018/11/1,RAT,1,0,0,0,0,0,0,15101,0,0
2018/11/1,RIVERBANK EROSION,22,0,0,0,0,0,0,809,0,205
2018/11/1,THUNDER LIGHTING STROKE,2,2,0,0,0,0,0,0,0,0
2018/11/1,TORNADO,1,0,0,0,27,0,0,0,0,0
2018/11/1,WIND,5,0,0,0,7,39,0,205,0,0
2018/12/1,FIRE,53,4,6,0,89,3,0,506,0,2
2018/12/1,OTHER,48,13,14,0,2,3,0,5974,4,773
2018/12/1,RAT,1,0,0,0,0,0,0,1147,0,0
2018/12/1,RIVERBANK EROSION,19,0,0,0,3,0,0,352,0,77
2018/12/1,THUNDER LIGHTING STROKE,1,0,1,0,0,0,0,0,0,0
2018/12/1,WIND,1,0,0,0,0,1,0,2,0,0
2019/1/1,FIRE,1,0,0,0,1,0,1,0,0,0
2019/1/1,OTHER,7,0,0,0,0,0,0,3514,0,0
2019/1/1,DESTRUCTION BY INSECTS,3,0,0,0,1,6,0,0,0,0
2019/1/1,FIRE,75,11,10,0,268,43,6,1608,0,0
2019/1/1,LANDSLIDE,2,3,1,0,0,0,0,8,0,1
2019/1/1,OTHER,50,20,23,0,0,6,0,12909,0,97
2019/1/1,RIVERBANK EROSION,22,0,0,0,6,0,0,298,0,56
2019/1/1,WIND,7,0,1,0,116,317,0,2089,0,0
2019/2/1,DESTRUCTION BY INSECTS,3,0,0,0,2,14,0,0,0,0
2019/2/1,FIRE,98,14,22,0,154,4,0,877,0,3
2019/2/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
2019/2/1,OTHER,36,23,13,0,0,0,0,16876,0,41
2019/2/1,OTHER_AC,1,0,0,0,0,0,0,271,0,0
2019/2/1,RIVERBANK EROSION,13,0,0,0,4,0,0,177,0,42
2019/2/1,THUNDER LIGHTING STROKE,3,3,0,0,0,0,0,0,0,0
2019/2/1,WIND,28,0,5,0,19,456,0,1209,0,0
2019/3/1,DESTRUCTION BY INSECTS,3,0,0,0,4,8,0,0,0,0
2019/3/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2019/3/1,FIRE,123,9,9,0,401,14,0,1953,0,2
2019/3/1,FLOOD,2,0,0,0,2,5,0,32,0,0
2019/3/1,HAILSTONE,3,0,0,0,0,805,0,4971,0,0
2019/3/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
2019/3/1,OTHER,73,24,47,0,8,25,0,20763,0,9
2019/3/1,RIVERBANK EROSION,23,6,0,0,0,0,0,537,0,137
2019/3/1,THUNDER LIGHTING STROKE,2,3,1,0,0,0,0,0,0,0
2019/3/1,WIND,46,0,1,0,72,627,0,2645,0,0
2019/4/1,DESTRUCTION BY INSECTS,1,0,0,0,1,2,0,0,0,0
2019/4/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2019/4/1,FIRE,105,8,9,0,347,19,0,1856,0,1
2019/4/1,FLOOD,1,0,0,0,0,0,461,0,0,0
2019/4/1,HAILSTONE,1,0,0,0,0,250,0,1211,0,0
2019/4/1,LANDSLIDE,1,2,2,0,0,0,0,0,0,0
2019/4/1,OTHER,57,27,74,0,4,0,1,15705,0,559
2019/4/1,RIVERBANK EROSION,17,0,0,0,0,0,0,294,0,72
2019/4/1,THUNDER LIGHTING STROKE,7,6,5,0,0,0,0,1,0,0
2019/4/1,WIND,303,6,7,0,429,6292,0,12298,0,0
2019/5/1,FIRE,96,9,10,0,181,29,0,932,0,2
2019/5/1,FLOOD,3,2,0,0,1,0,2,0,0,0
2019/5/1,LANDSLIDE,1,1,2,0,0,0,0,0,0,0
2019/5/1,OTHER,79,13,34,0,7276,0,0,34090,0,1053
2019/5/1,RIVERBANK EROSION,28,0,0,0,0,0,0,639,0,142
2019/5/1,THUNDER LIGHTING STROKE,36,33,11,0,4,1,0,0,0,0
2019/5/1,WIND,695,7,18,0,1707,20724,0,44832,0,0
2019/6/1,DESTRUCTION BY INSECTS,1,1,0,0,0,0,0,0,0,0
2019/6/1,DROUGHT,1,0,0,0,0,0,0,3755,0,0
2019/6/1,FIRE,29,3,1,0,22,8,0,151,0,0
2019/6/1,FLOOD,5,1,1,0,4,0,0,895,0,190
2019/6/1,LANDSLIDE,3,1,1,0,3,2,0,24,0,0
2019/6/1,OTHER,49,10,33,0,2,0,0,14057,0,406
2019/6/1,RIVERBANK EROSION,30,1,0,0,4,0,0,723,0,177
2019/6/1,THUNDER LIGHTING STROKE,25,23,15,0,0,1,0,0,0,0
2019/6/1,WIND,75,0,3,0,39,383,0,1449,0,0
2019/7/1,FIRE,36,1,4,0,42,9,0,237,0,0
2019/7/1,FLOOD,98,4,0,0,97,13,0,88687,0,16242
2019/7/1,LANDSLIDE,23,6,2,0,52,54,0,454,0,7
2019/7/1,OTHER,71,24,14,0,1,3,0,33298,0,8
2019/7/1,RIVERBANK EROSION,101,0,0,0,5,0,0,3416,0,883
2019/7/1,THUNDER LIGHTING STROKE,4,4,0,0,0,0,0,0,0,0
2019/7/1,WIND,162,0,7,0,350,658,0,4427,0,1
2019/8/1,EARTHQUAKE,3,0,2,0,0,35,0,0,0,0
2019/8/1,FIRE,23,7,6,0,22,4,0,135,0,0
2019/8/1,FLOOD,116,14,22,0,531,64,0,101308,0,17715
2019/8/1,LANDSLIDE,52,28,45,0,96,41,0,1029,0,5
2019/8/1,OTHER,91,44,66,0,2,4,0,43920,0,0
2019/8/1,OTHER_AC,1,0,0,0,0,0,0,39,0,0
2019/8/1,RIVERBANK EROSION,88,4,0,0,6,5,0,2702,0,678
2019/8/1,THUNDER LIGHTING STROKE,13,11,2,0,0,1,5,3,0,0
2019/8/1,WIND,303,6,10,0,455,1152,0,7221,0,0
2019/9/1,DESTRUCTION BY INSECTS,1,0,0,0,0,0,0,37,0,0
2019/9/1,EARTHQUAKE,1,0,1,0,0,0,0,0,0,0
2019/9/1,FIRE,25,1,9,0,30,6,0,182,0,0
2019/9/1,FLOOD,30,5,1,0,13,183,0,52576,0,10761
2019/9/1,LANDSLIDE,9,0,0,0,4,19,0,142,0,1
2019/9/1,OTHER,72,7,28,0,0,5,0,30048,0,46
2019/9/1,RIVERBANK EROSION,57,0,0,0,3,0,0,1901,0,445
2019/9/1,THUNDER LIGHTING STROKE,9,8,0,0,0,0,0,1543,0,344
2019/9/1,WIND,90,1,2,0,151,1126,0,6200,0,0
2019/10/1,DESTRUCTION BY INSECTS,2,0,0,0,0,4,0,28,0,0
2019/10/1,FIRE,51,6,9,0,67,13,0,452,0,0
2019/10/1,FLOOD,6,2,0,0,0,1,0,2163,0,0
2019/10/1,LANDSLIDE,5,3,2,0,0,1,0,6,0,1
2019/10/1,LAND SUBSIDENCE,1,0,0,0,0,1,0,3,0,0
2019/10/1,OTHER,43,13,43,0,0,13,0,32415,0,3592
2019/10/1,RIVERBANK EROSION,26,0,0,0,3,0,0,727,0,182
2019/10/1,THUNDER LIGHTING STROKE,27,29,17,0,0,0,0,0,0,0
2019/10/1,WIND,72,0,0,0,108,334,0,1851,0,0
2019/11/1,DESTRUCTION BY INSECTS,3,0,0,0,9,0,0,55,0,0
2019/11/1,EARTHQUAKE,1,0,0,0,0,179,0,1535,0,0
2019/11/1,FIRE,34,4,7,0,531,6,0,2415,0,0
2019/11/1,LANDSLIDE,2,1,3,0,0,0,0,12,0,1
2019/11/1,OTHER,89,10,25,0,0,4,0,51084,0,4
2019/11/1,OTHER_AC,4,0,0,0,0,0,0,1098,0,0
2019/11/1,RIVERBANK EROSION,15,0,0,0,0,1,0,329,0,75
2019/11/1,THUNDER LIGHTING STROKE,1,1,0,0,0,0,0,0,0,0
2019/11/1,WIND,17,0,0,0,31,77,0,401,0,0
2019/12/1,DESTRUCTION BY INSECTS,1,0,1,0,10,0,0,40,0,0
2019/12/1,FIRE,67,1,3,0,154,12,0,877,0,4
2019/12/1,HAILSTONE,1,0,0,0,0,0,0,204,0,0
2019/12/1,LANDSLIDE,1,0,0,0,3,0,0,23,0,1
2019/12/1,OTHER,16,9,25,0,0,0,0,26,0,0
2019/12/1,OTHER_AC,45,0,0,0,0,0,0,61586,0,47
2019/12/1,RIVERBANK EROSION,13,0,0,0,1,0,0,259,0,64
2019/12/1,WIND,8,0,0,0,0,57,0,270,0,0
2020/1/1,FIRE,86,12,8,0,148,7,0,749,0,0
2020/1/1,FLOOD,3,2,0,0,2,1,0,8,0,0
2020/1/1,LANDSLIDE,1,1,0,0,0,0,0,0,0,0
2020/1/1,OTHER,6,3,5,0,0,0,0,90,0,0
2020/1/1,OTHER_AC,18,3,1,0,0,0,0,13595,0,43
2020/1/1,RIVERBANK EROSION,12,0,0,0,5,0,0,249,0,51
2020/1/1,WIND,7,0,0,0,3,264,0,1087,0,0
2020/12/1,FIRE,2,0,0,0,0,2,0,12,0,0
